id,word,level_number,reading_id,created_at,action,protected
fb3891a4-7be7-45af-bed3-84b096b84d85,"share",1,558b7c93-8dbe-473c-9db2-6421139b112f,Wed Mar 18 2026 04:56:22 GMT+0300 (Arabian Standard Time),DELETE,NO
f69225a3-6fbe-4532-a669-ca2d6a20eddd,"special",1,76d1051f-3e7c-4263-af48-98700a879bad,Tue Mar 17 2026 17:39:05 GMT+0300 (Arabian Standard Time),DELETE,NO
642e17ec-998c-46ae-b658-655e47b09dd9,"special",1,0d3b261d-f139-4dec-9958-581a35986661,Tue Mar 17 2026 17:40:28 GMT+0300 (Arabian Standard Time),DELETE,NO
d4a664de-8a6b-4940-9d12-dbaed8be5cb5,"special",1,59528adc-bf75-4881-914e-2e158527d163,Wed Mar 18 2026 04:29:59 GMT+0300 (Arabian Standard Time),KEEP,YES
a6196611-2971-4bd4-bbef-4d58fad3a3b8,"spectacular",1,5cf42d5b-f08a-45fe-b939-b102d8abd97d,Wed Mar 18 2026 04:33:57 GMT+0300 (Arabian Standard Time),KEEP,YES
3871f393-5733-495b-b7ff-a4d7c0f0ab4b,"spectacular",1,a03db754-37ba-4d7c-bbaf-3ada190715bd,Wed Mar 18 2026 04:50:21 GMT+0300 (Arabian Standard Time),DELETE,NO
f77a3cf9-efd4-457e-af75-5839060abc55,"sustainable",1,34f048e4-23c7-4d39-bb7a-0b3d2e63764b,Wed Mar 18 2026 05:00:15 GMT+0300 (Arabian Standard Time),KEEP,NO
a588fd2e-0adf-4cb8-b54f-5fba9d477a18,"sustainable",1,212b4a0d-072e-4acd-85a3-6d7d910f0589,Wed Mar 18 2026 05:01:25 GMT+0300 (Arabian Standard Time),DELETE,NO
323ae254-2797-4520-88c1-be00cadecadb,"train",1,2e2c9994-ce65-4c6a-aa6e-2c83cb190c72,Wed Mar 18 2026 04:40:55 GMT+0300 (Arabian Standard Time),DELETE,NO
ee55e519-a839-4669-8ae1-5c0e97be7e06,"train",1,d060f681-7e1b-405f-9cde-7b59ab1a6354,Wed Mar 18 2026 04:42:08 GMT+0300 (Arabian Standard Time),KEEP,YES
0bf315ca-dc9b-4aa3-9cc6-f8e8538ab738,"transport",1,facd74da-54a6-453e-baed-aa995011718e,Wed Mar 18 2026 04:24:56 GMT+0300 (Arabian Standard Time),KEEP,NO
76aa792f-1ab7-45c0-b95d-040b5c1d93b1,"transport",1,33e04971-5fc5-4324-b54c-4816dc4409e6,Wed Mar 18 2026 04:46:26 GMT+0300 (Arabian Standard Time),DELETE,NO
c80c0974-1903-4bc0-bab8-ce12aae5fb24,"travel",1,f23d9dfa-3add-44b6-93c5-8b813e3f2ce8,Wed Mar 18 2026 04:32:47 GMT+0300 (Arabian Standard Time),KEEP,YES
8ce7d81d-296e-4b54-873f-139b16d3be33,"travel",1,a03db754-37ba-4d7c-bbaf-3ada190715bd,Wed Mar 18 2026 04:50:21 GMT+0300 (Arabian Standard Time),DELETE,NO
9aa15b37-4468-4a20-bbf4-a8cf85a662ec,"treat",1,c812db3e-470a-40bd-b10e-40188e5699dc,Wed Mar 18 2026 04:21:36 GMT+0300 (Arabian Standard Time),KEEP,YES
e9fc9bf6-718c-4a20-a53a-8576bc211a0a,"treat",1,a882498d-285d-4418-bc4b-07d9365cf79f,Wed Mar 18 2026 04:38:07 GMT+0300 (Arabian Standard Time),DELETE,NO
e7011fba-c1de-49ee-bee2-34e09418b68f,"wonderful",1,76d1051f-3e7c-4263-af48-98700a879bad,Tue Mar 17 2026 17:39:05 GMT+0300 (Arabian Standard Time),DELETE,NO
77803b9f-f722-492b-971c-bcda05362306,"wonderful",1,f23d9dfa-3add-44b6-93c5-8b813e3f2ce8,Wed Mar 18 2026 04:32:47 GMT+0300 (Arabian Standard Time),KEEP,YES
d2bbf69d-ecca-4e56-8675-438f1cfdb62b,"breathtaking",2,5a42053f-4a4c-4245-96dc-2f71ffae615f,Wed Mar 18 2026 06:48:11 GMT+0300 (Arabian Standard Time),KEEP,NO
958db3e5-a927-4a2a-9225-af708f124284,"breathtaking",2,7b39524c-7eda-47d0-97d1-66e237a179d1,Wed Mar 18 2026 06:53:25 GMT+0300 (Arabian Standard Time),DELETE,NO
2313a1b4-8c57-44a3-95f4-a38ff5c64201,"collaborate",2,1a044d4d-6cf5-401c-a3e1-704c932f5b1d,Wed Mar 18 2026 07:01:54 GMT+0300 (Arabian Standard Time),KEEP,YES
5fcf34b9-080d-4490-aa63-4696b6a1037a,"collaborate",2,9ece9e74-4a31-4e06-ad44-97457d8e8c6a,Wed Mar 18 2026 07:03:28 GMT+0300 (Arabian Standard Time),DELETE,NO
51e5b274-bc25-4129-9b90-b8b83a25ecb1,"concentrate",2,23237846-d915-4a9a-a2c3-c8ce893b9a4a,Wed Mar 18 2026 05:07:45 GMT+0300 (Arabian Standard Time),KEEP,NO
499e1624-bab8-43da-a0c6-cf9d39ed1200,"concentrate",2,80c564e8-aed4-4d3c-840d-28be30448ae3,Wed Mar 18 2026 06:42:35 GMT+0300 (Arabian Standard Time),DELETE,NO
ce0f1837-a909-4447-b552-7279571aefb0,"conservation",2,cf5f9afd-4da2-40e2-ace5-cc12d2b532f8,Wed Mar 18 2026 05:12:03 GMT+0300 (Arabian Standard Time),KEEP,NO
40e1cd18-dcd4-472a-b43e-1f73443a3432,"conservation",2,530b3b23-d8a2-4a8b-9e49-e0c13b614e0b,Wed Mar 18 2026 06:56:57 GMT+0300 (Arabian Standard Time),DELETE,NO
d0bec07b-0395-4dac-b9f2-8248ced14659,"creating",2,1a044d4d-6cf5-401c-a3e1-704c932f5b1d,Wed Mar 18 2026 07:01:54 GMT+0300 (Arabian Standard Time),KEEP,NO
444715ca-ebf4-4fd3-83e4-7e965b4bb525,"creating",2,00e4371d-8351-4040-b9ee-523ce0393aa2,Wed Mar 18 2026 07:12:23 GMT+0300 (Arabian Standard Time),DELETE,NO
a0c3e64c-d482-41ec-95c0-f5fab00336f2,"disconnect",2,80c564e8-aed4-4d3c-840d-28be30448ae3,Wed Mar 18 2026 06:42:35 GMT+0300 (Arabian Standard Time),KEEP,NO
563642af-c888-442e-98fd-1ed1c344ddf8,"disconnect",2,e48846c6-94f3-45a1-9461-8d39f79f2c55,Wed Mar 18 2026 07:15:49 GMT+0300 (Arabian Standard Time),DELETE,NO
46a38b9c-bb91-4980-b1f7-901bec84ad8b,"expand",2,cf5f9afd-4da2-40e2-ace5-cc12d2b532f8,Wed Mar 18 2026 05:12:03 GMT+0300 (Arabian Standard Time),KEEP,NO
90633917-7b93-47c9-9a1c-4ddd5f83d767,"expand",2,19b2d071-2172-4c10-a979-63497295c42b,Wed Mar 18 2026 06:36:38 GMT+0300 (Arabian Standard Time),DELETE,NO
28f63312-4b52-4695-8207-d5ac6f4ed8d0,"expand",2,d4f6b362-0e40-443d-8f4c-3d2b40f37661,Wed Mar 18 2026 06:51:44 GMT+0300 (Arabian Standard Time),DELETE,NO
10bbe96b-7b1b-49b7-95a5-937000c9d7a2,"expand",2,9ece9e74-4a31-4e06-ad44-97457d8e8c6a,Wed Mar 18 2026 07:03:28 GMT+0300 (Arabian Standard Time),DELETE,NO
be02c032-e496-4337-bb4f-3c9b35aa2067,"expand",2,00e4371d-8351-4040-b9ee-523ce0393aa2,Wed Mar 18 2026 07:12:23 GMT+0300 (Arabian Standard Time),DELETE,NO
5d719d6c-f1fa-48e5-8ac0-c5b9f30651dc,"expanding",2,9ec0cfb8-fa46-4ab9-a2ae-c03c6f630bd3,Wed Mar 18 2026 05:13:36 GMT+0300 (Arabian Standard Time),KEEP,NO
51ba149c-2196-4d39-bee8-ef0816d10d84,"expanding",2,1a044d4d-6cf5-401c-a3e1-704c932f5b1d,Wed Mar 18 2026 07:01:54 GMT+0300 (Arabian Standard Time),DELETE,NO
210f21c4-1ab5-4a95-8c5b-d0a217c8e14b,"explore",2,5a42053f-4a4c-4245-96dc-2f71ffae615f,Wed Mar 18 2026 06:48:11 GMT+0300 (Arabian Standard Time),KEEP,NO
cad4d406-0941-4a6c-86f7-28446cb3f81b,"explore",2,d4f6b362-0e40-443d-8f4c-3d2b40f37661,Wed Mar 18 2026 06:51:44 GMT+0300 (Arabian Standard Time),DELETE,NO
1f488c52-74f5-4dad-b740-ebaf9852ead0,"impact",2,7b39524c-7eda-47d0-97d1-66e237a179d1,Wed Mar 18 2026 06:53:25 GMT+0300 (Arabian Standard Time),KEEP,NO
2bd0517d-2991-4361-a387-ebc5ba0ad8ee,"impact",2,1a044d4d-6cf5-401c-a3e1-704c932f5b1d,Wed Mar 18 2026 07:01:54 GMT+0300 (Arabian Standard Time),DELETE,NO
eb2e5c37-fa22-46cb-ab02-0829cca56a6d,"implementing",2,9f81050e-8227-4b84-a2fd-c7e921be301c,Wed Mar 18 2026 05:18:48 GMT+0300 (Arabian Standard Time),KEEP,NO
b274a953-5c0d-46e4-8197-9c404cf08ea3,"implementing",2,e27dcd0e-527a-4d13-8010-aa5f01789c44,Wed Mar 18 2026 07:17:36 GMT+0300 (Arabian Standard Time),DELETE,NO
ba4a6d1a-8497-4d8c-afd9-ddf7f7f512c8,"investing heavily",2,ebb4e37f-3e8e-4595-85f8-50813dab345e,Wed Mar 18 2026 06:46:37 GMT+0300 (Arabian Standard Time),KEEP,NO
6e85c2fb-88ca-40fa-9932-fc8d74477dd5,"investing heavily",2,b1a9f3c0-59fb-4f17-bb95-203f63438e48,Wed Mar 18 2026 07:19:14 GMT+0300 (Arabian Standard Time),DELETE,NO
95e38776-9753-4c08-8210-6833cc87b75a,"process",2,a211d142-39ba-49f3-84e5-74edf7cc4007,Wed Mar 18 2026 05:06:11 GMT+0300 (Arabian Standard Time),KEEP,NO
1de6be96-91eb-455c-bb83-3636aab498dd,"process",2,23237846-d915-4a9a-a2c3-c8ce893b9a4a,Wed Mar 18 2026 05:07:45 GMT+0300 (Arabian Standard Time),DELETE,NO
f9b8e85f-8adb-48e0-816f-685292bf2eaf,"reach",2,d4f6b362-0e40-443d-8f4c-3d2b40f37661,Wed Mar 18 2026 06:51:44 GMT+0300 (Arabian Standard Time),KEEP,NO
6afdff00-cfea-4708-8488-1fa527911c18,"reach",2,641ae79b-17fe-40fe-b622-5fe9f658ea75,Wed Mar 18 2026 07:14:17 GMT+0300 (Arabian Standard Time),DELETE,NO
627826d9-5e4f-4455-adf8-2ea51920ad7c,"recharge",2,80c564e8-aed4-4d3c-840d-28be30448ae3,Wed Mar 18 2026 06:42:35 GMT+0300 (Arabian Standard Time),KEEP,NO
571265a9-dd20-4feb-b38b-aa77d26b4078,"recharge",2,ebb4e37f-3e8e-4595-85f8-50813dab345e,Wed Mar 18 2026 06:46:37 GMT+0300 (Arabian Standard Time),DELETE,NO
f331f819-b9d9-4bb0-bdae-bdf606c71b45,"reflect",2,d4f6b362-0e40-443d-8f4c-3d2b40f37661,Wed Mar 18 2026 06:51:44 GMT+0300 (Arabian Standard Time),KEEP,NO
c810f01d-79cd-4d96-9030-1246a9251c45,"reflect",2,9ece9e74-4a31-4e06-ad44-97457d8e8c6a,Wed Mar 18 2026 07:03:28 GMT+0300 (Arabian Standard Time),DELETE,NO
1de84cb4-b8d5-44cf-a901-0b63352fed17,"reflect",2,00e4371d-8351-4040-b9ee-523ce0393aa2,Wed Mar 18 2026 07:12:23 GMT+0300 (Arabian Standard Time),DELETE,NO
00fc83ac-674b-421a-8684-11e4185d11b6,"rely on",2,641ae79b-17fe-40fe-b622-5fe9f658ea75,Wed Mar 18 2026 07:14:17 GMT+0300 (Arabian Standard Time),KEEP,NO
d4b42bb8-a942-4fc5-9986-0b9467da5248,"rely on",2,e27dcd0e-527a-4d13-8010-aa5f01789c44,Wed Mar 18 2026 07:17:36 GMT+0300 (Arabian Standard Time),DELETE,NO
ac443329-d76c-4daa-9483-eadc2753d271,"running out",2,530b3b23-d8a2-4a8b-9e49-e0c13b614e0b,Wed Mar 18 2026 06:56:57 GMT+0300 (Arabian Standard Time),KEEP,NO
9c40e618-6149-4dee-9847-ff0c2f937218,"running out",2,723df69f-7dc6-4e4a-8122-d56c91dbe9da,Wed Mar 18 2026 06:58:25 GMT+0300 (Arabian Standard Time),DELETE,NO
a8e1b42b-487f-4319-80a8-31eca80af6a8,"set up",2,80c564e8-aed4-4d3c-840d-28be30448ae3,Wed Mar 18 2026 06:42:35 GMT+0300 (Arabian Standard Time),KEEP,NO
1bdb9230-8ca3-43ac-91f3-1f1d596bbdda,"set up",2,7b39524c-7eda-47d0-97d1-66e237a179d1,Wed Mar 18 2026 06:53:25 GMT+0300 (Arabian Standard Time),DELETE,NO
89422317-ae17-49f4-a4e8-8306f150cb7e,"set up",2,641ae79b-17fe-40fe-b622-5fe9f658ea75,Wed Mar 18 2026 07:14:17 GMT+0300 (Arabian Standard Time),DELETE,NO
fb11decd-d047-45fe-b595-9fb49cd87e0e,"set up",2,e48846c6-94f3-45a1-9461-8d39f79f2c55,Wed Mar 18 2026 07:15:49 GMT+0300 (Arabian Standard Time),DELETE,NO
77ccc71e-52cf-42f9-b7d3-8c538631e62d,"setting up",2,5a42053f-4a4c-4245-96dc-2f71ffae615f,Wed Mar 18 2026 06:48:11 GMT+0300 (Arabian Standard Time),KEEP,NO
81542786-1607-4ca8-8dda-c497fa01e727,"setting up",2,723df69f-7dc6-4e4a-8122-d56c91dbe9da,Wed Mar 18 2026 06:58:25 GMT+0300 (Arabian Standard Time),DELETE,NO
9fd30a65-35a9-47cb-8039-07c3e3dab18a,"setting up",2,fb29df9e-814a-4367-81ee-1c809afd0c68,Wed Mar 18 2026 07:07:05 GMT+0300 (Arabian Standard Time),DELETE,NO
570eeaf1-f8e4-4876-8719-dc5f9b5c97e6,"spectacular",2,ebb4e37f-3e8e-4595-85f8-50813dab345e,Wed Mar 18 2026 06:46:37 GMT+0300 (Arabian Standard Time),KEEP,NO
0ce183ca-6b17-4baf-9abd-986f23f6e794,"spectacular",2,5a42053f-4a4c-4245-96dc-2f71ffae615f,Wed Mar 18 2026 06:48:11 GMT+0300 (Arabian Standard Time),DELETE,NO
a3020838-e69a-491b-b83c-7b347d571fb2,"struggling with",2,9ec0cfb8-fa46-4ab9-a2ae-c03c6f630bd3,Wed Mar 18 2026 05:13:36 GMT+0300 (Arabian Standard Time),KEEP,NO
88cb0154-f18f-4222-bc5f-3c32d89b1739,"struggling with",2,530b3b23-d8a2-4a8b-9e49-e0c13b614e0b,Wed Mar 18 2026 06:56:57 GMT+0300 (Arabian Standard Time),DELETE,NO
e17e3d35-0f37-4cad-b5fd-5ec6c3d82731,"struggling with",2,e48846c6-94f3-45a1-9461-8d39f79f2c55,Wed Mar 18 2026 07:15:49 GMT+0300 (Arabian Standard Time),DELETE,NO
55965661-1981-49d0-b772-65645002c72b,"thriving",2,9ec0cfb8-fa46-4ab9-a2ae-c03c6f630bd3,Wed Mar 18 2026 05:13:36 GMT+0300 (Arabian Standard Time),KEEP,NO
01307807-ea75-443d-9d9b-4c799c158aad,"thriving",2,5a42053f-4a4c-4245-96dc-2f71ffae615f,Wed Mar 18 2026 06:48:11 GMT+0300 (Arabian Standard Time),DELETE,NO
a9ee1ba4-d188-48de-8f37-eb7e2b45cf2b,"transform",2,19b2d071-2172-4c10-a979-63497295c42b,Wed Mar 18 2026 06:36:38 GMT+0300 (Arabian Standard Time),KEEP,NO
d33877b9-1c74-4631-b71e-b27ae1185a9f,"transform",2,9ece9e74-4a31-4e06-ad44-97457d8e8c6a,Wed Mar 18 2026 07:03:28 GMT+0300 (Arabian Standard Time),DELETE,NO
8db91a96-520a-442f-ad99-510fbbde3ca7,"transforming",2,d4f6b362-0e40-443d-8f4c-3d2b40f37661,Wed Mar 18 2026 06:51:44 GMT+0300 (Arabian Standard Time),KEEP,NO
b5dc9e2f-29c4-48a1-b87f-36492276f1b7,"transforming",2,1a044d4d-6cf5-401c-a3e1-704c932f5b1d,Wed Mar 18 2026 07:01:54 GMT+0300 (Arabian Standard Time),DELETE,NO
7d0b034c-4a8b-44f4-b6e1-225b08360eb8,"transforming",2,e27dcd0e-527a-4d13-8010-aa5f01789c44,Wed Mar 18 2026 07:17:36 GMT+0300 (Arabian Standard Time),DELETE,NO
1d4764b2-49fe-43d1-9d50-ac30312b92e0,"turning to",2,d8dc3031-f0d2-4497-bd24-36e7d8edad70,Wed Mar 18 2026 06:32:49 GMT+0300 (Arabian Standard Time),KEEP,NO
76746641-96b5-418f-b0ac-2e64cb0212f7,"turning to",2,723df69f-7dc6-4e4a-8122-d56c91dbe9da,Wed Mar 18 2026 06:58:25 GMT+0300 (Arabian Standard Time),DELETE,NO
1c8f677d-0eed-4b7e-9b30-dafcb4a50748,"uncovering",2,19b2d071-2172-4c10-a979-63497295c42b,Wed Mar 18 2026 06:36:38 GMT+0300 (Arabian Standard Time),KEEP,NO
78a600af-bd8d-4e7d-ac1c-98fc203d9f72,"uncovering",2,b1a9f3c0-59fb-4f17-bb95-203f63438e48,Wed Mar 18 2026 07:19:14 GMT+0300 (Arabian Standard Time),DELETE,NO
4e6406cd-72c3-4bbc-bebe-56e0c9fe94f5,"address",3,350c5e76-4e16-40f5-b3d5-5997986cde0a,Wed Mar 18 2026 08:37:55 GMT+0300 (Arabian Standard Time),DELETE,NO
ebcd74f6-c264-4700-9411-5b691026f9c6,"address",3,4a7834b2-205b-4353-87f3-f4238cd4ddc9,Wed Mar 18 2026 09:17:37 GMT+0300 (Arabian Standard Time),KEEP,YES
76389db2-fb49-4d79-8c8b-b24eab4453ab,"ambitious",3,c447a063-cf52-4d9d-b7e3-e065b5ab53a4,Wed Mar 18 2026 08:33:21 GMT+0300 (Arabian Standard Time),KEEP,NO
699e9403-60f7-4486-b03e-5b4ba40d472a,"ambitious",3,b74cabeb-68f5-4f41-8d90-49346873ef70,Wed Mar 18 2026 08:52:52 GMT+0300 (Arabian Standard Time),DELETE,NO
b4d7b580-37af-4760-9cce-bfc533f3e5ce,"compelling",3,60976e2a-e6e8-4f8c-97c2-2d1eb16e4008,Wed Mar 18 2026 08:02:46 GMT+0300 (Arabian Standard Time),KEEP,YES
80cace59-2a72-412a-97c9-adefa3fb566a,"compelling",3,7ef891c3-bdbd-4bb8-8073-0c706afdcfa8,Wed Mar 18 2026 08:24:37 GMT+0300 (Arabian Standard Time),DELETE,NO
9cfdcbf1-32f2-4d66-b280-33b011cfacbe,"compelling",3,b74cabeb-68f5-4f41-8d90-49346873ef70,Wed Mar 18 2026 08:52:52 GMT+0300 (Arabian Standard Time),DELETE,NO
8986ac2e-7544-4d74-bed2-776c77914bcc,"compelling",3,723e1f9e-42ae-4145-aaf1-e98fa2efca16,Wed Mar 18 2026 09:14:27 GMT+0300 (Arabian Standard Time),DELETE,NO
4a7b18b1-0907-4cd8-9eb4-58cb4b7a8858,"compelling",3,bad7ae73-e493-409b-b824-d581f4dbb8d1,Wed Mar 18 2026 09:19:26 GMT+0300 (Arabian Standard Time),DELETE,NO
12621ed3-a473-4782-a706-0c41e7224f09,"cope",3,17a10da6-db8b-4a47-9fdc-7aef337085cb,Wed Mar 18 2026 08:17:05 GMT+0300 (Arabian Standard Time),KEEP,YES
a43e603b-35cb-4bd1-824d-5322a65ec26b,"cope",3,7ef891c3-bdbd-4bb8-8073-0c706afdcfa8,Wed Mar 18 2026 08:24:37 GMT+0300 (Arabian Standard Time),DELETE,NO
f0e4fe1b-faf4-41e9-8b52-fc7ea0d1345c,"crucial",3,17a10da6-db8b-4a47-9fdc-7aef337085cb,Wed Mar 18 2026 08:17:05 GMT+0300 (Arabian Standard Time),KEEP,YES
1641c948-5262-4336-8b55-132b9dde0bc4,"crucial",3,959d951d-3a01-446f-865b-addd1416340e,Wed Mar 18 2026 08:54:43 GMT+0300 (Arabian Standard Time),DELETE,NO
da696e1f-22ae-4f47-82cf-4a9215b39146,"crucial",3,70c1f0be-eccc-41bd-adc3-13c9ddda51ad,Wed Mar 18 2026 09:10:34 GMT+0300 (Arabian Standard Time),DELETE,NO
3e45c311-2300-4490-9d64-5ffff9f5d068,"detect",3,af9c68b6-5357-4577-bf27-85a27a38b3e4,Wed Mar 18 2026 09:01:30 GMT+0300 (Arabian Standard Time),DELETE,NO
ffcb3f4d-535b-49b2-8b92-f5463faeb89a,"detect",3,4a7834b2-205b-4353-87f3-f4238cd4ddc9,Wed Mar 18 2026 09:17:37 GMT+0300 (Arabian Standard Time),KEEP,YES
f6ef7a7c-650b-4bbb-bd54-be5c172df25e,"devise",3,c447a063-cf52-4d9d-b7e3-e065b5ab53a4,Wed Mar 18 2026 08:33:21 GMT+0300 (Arabian Standard Time),DELETE,NO
2ced60eb-3c98-4381-b3e3-2e04f2e7c88b,"devise",3,b74cabeb-68f5-4f41-8d90-49346873ef70,Wed Mar 18 2026 08:52:52 GMT+0300 (Arabian Standard Time),DELETE,NO
3cc7b4c1-191c-47d8-ab43-fe53deab99c0,"devise",3,54391c1e-e821-45ee-a991-83c2b6b0946d,Wed Mar 18 2026 09:06:50 GMT+0300 (Arabian Standard Time),KEEP,YES
8c686133-ff81-42f3-9c79-1c25547b5e5f,"distinctive",3,81888ab5-47b8-49c9-93ee-fdfb456654ba,Wed Mar 18 2026 08:15:20 GMT+0300 (Arabian Standard Time),KEEP,YES
d77768d1-6782-49ba-b115-b975fe3547d3,"distinctive",3,bad7ae73-e493-409b-b824-d581f4dbb8d1,Wed Mar 18 2026 09:19:26 GMT+0300 (Arabian Standard Time),DELETE,NO
f604dbfd-15dc-42f2-b7ec-fbaacb55f836,"embrace",3,7ef891c3-bdbd-4bb8-8073-0c706afdcfa8,Wed Mar 18 2026 08:24:37 GMT+0300 (Arabian Standard Time),DELETE,NO
1ef63d33-daf8-47f5-87bb-97909183b26d,"embrace",3,75d51af6-9fb1-492d-9288-83ee884a6416,Wed Mar 18 2026 09:08:38 GMT+0300 (Arabian Standard Time),DELETE,NO
eb8856d4-ea3c-4760-a790-dd1e4d41ae44,"embrace",3,4a7834b2-205b-4353-87f3-f4238cd4ddc9,Wed Mar 18 2026 09:17:37 GMT+0300 (Arabian Standard Time),KEEP,YES
f24a246d-c9e8-403f-9591-140f8f6c9129,"embraced",3,81888ab5-47b8-49c9-93ee-fdfb456654ba,Wed Mar 18 2026 08:15:20 GMT+0300 (Arabian Standard Time),KEEP,YES
58ee958c-9f37-470a-959a-66b5061c0d0d,"embraced",3,39e95ea3-6331-4130-91ca-c9f4a4429389,Wed Mar 18 2026 08:48:38 GMT+0300 (Arabian Standard Time),DELETE,NO
4f5df41b-3be5-4da2-a9cf-9f6fa90aa32a,"emphasizes",3,81888ab5-47b8-49c9-93ee-fdfb456654ba,Wed Mar 18 2026 08:15:20 GMT+0300 (Arabian Standard Time),KEEP,YES
a0d9cccd-9540-45c7-828a-1c37470a7ef5,"emphasizes",3,70c1f0be-eccc-41bd-adc3-13c9ddda51ad,Wed Mar 18 2026 09:10:34 GMT+0300 (Arabian Standard Time),DELETE,NO
e97753d7-ffa1-49e8-ba8f-a009be8ebca4,"encounter",3,756314dc-6914-430d-ad6f-789ecdcf33e4,Wed Mar 18 2026 08:28:47 GMT+0300 (Arabian Standard Time),DELETE,NO
82a11622-9bfc-4637-b7e6-049283cacbce,"encounter",3,4a7834b2-205b-4353-87f3-f4238cd4ddc9,Wed Mar 18 2026 09:17:37 GMT+0300 (Arabian Standard Time),KEEP,YES
0e91c28e-8cd7-41e8-b8fe-c2c6dbb704d3,"evolve",3,350c5e76-4e16-40f5-b3d5-5997986cde0a,Wed Mar 18 2026 08:37:55 GMT+0300 (Arabian Standard Time),KEEP,NO
411d5ed6-8f21-4a79-a2e3-a31bf7b65f73,"evolve",3,1a265b48-cbd9-420a-90da-379c121d51f0,Wed Mar 18 2026 09:03:19 GMT+0300 (Arabian Standard Time),DELETE,NO
74bae817-1f44-4fe8-8ca0-e90331197dc6,"evolved",3,81888ab5-47b8-49c9-93ee-fdfb456654ba,Wed Mar 18 2026 08:15:20 GMT+0300 (Arabian Standard Time),KEEP,YES
cc084a3d-68da-4e23-810d-3f77509629c1,"evolved",3,d004204c-3e27-4f8f-bb22-217ae04edf0d,Wed Mar 18 2026 08:42:19 GMT+0300 (Arabian Standard Time),DELETE,NO
d010ba49-5f19-4d16-9c8f-7f1b0ddefdcf,"evolved",3,d8eccfe7-4359-451b-8450-5575919b540c,Wed Mar 18 2026 08:59:47 GMT+0300 (Arabian Standard Time),KEEP,YES
3c9fc8c5-0535-462a-b4e6-f1b0647a9aac,"evolved",3,75d51af6-9fb1-492d-9288-83ee884a6416,Wed Mar 18 2026 09:08:38 GMT+0300 (Arabian Standard Time),DELETE,NO
4f84a070-7c70-4173-89a3-0eec2d5abe39,"expand",3,60976e2a-e6e8-4f8c-97c2-2d1eb16e4008,Wed Mar 18 2026 08:02:46 GMT+0300 (Arabian Standard Time),KEEP,YES
07aa092f-102b-477f-8681-ac7af901fdd7,"expand",3,d004204c-3e27-4f8f-bb22-217ae04edf0d,Wed Mar 18 2026 08:42:19 GMT+0300 (Arabian Standard Time),DELETE,NO
a836785e-e45d-4abe-b4b5-dc2c4767caeb,"feasible",3,b74cabeb-68f5-4f41-8d90-49346873ef70,Wed Mar 18 2026 08:52:52 GMT+0300 (Arabian Standard Time),DELETE,NO
20d70925-eef6-49ad-9d3e-e53a6bf21f2d,"feasible",3,54391c1e-e821-45ee-a991-83c2b6b0946d,Wed Mar 18 2026 09:06:50 GMT+0300 (Arabian Standard Time),KEEP,YES
bad77bd4-811a-4e1c-a880-e751bfa43993,"fluctuate",3,af9c68b6-5357-4577-bf27-85a27a38b3e4,Wed Mar 18 2026 09:01:30 GMT+0300 (Arabian Standard Time),DELETE,NO
1baefe46-d1b2-49ae-b571-82444901f904,"fluctuate",3,54391c1e-e821-45ee-a991-83c2b6b0946d,Wed Mar 18 2026 09:06:50 GMT+0300 (Arabian Standard Time),KEEP,YES
47252d86-ac02-4d21-af10-b34888a101c4,"formidable",3,b74cabeb-68f5-4f41-8d90-49346873ef70,Wed Mar 18 2026 08:52:52 GMT+0300 (Arabian Standard Time),KEEP,NO
5fc26fc8-036d-4686-b522-ab8b8a57a430,"formidable",3,959d951d-3a01-446f-865b-addd1416340e,Wed Mar 18 2026 08:54:43 GMT+0300 (Arabian Standard Time),DELETE,NO
7801c80c-b5ef-426a-b4cc-2157c03cae2a,"implemented",3,60976e2a-e6e8-4f8c-97c2-2d1eb16e4008,Wed Mar 18 2026 08:02:46 GMT+0300 (Arabian Standard Time),KEEP,YES
74a57c91-1d73-4259-b655-49bebb10cb9e,"implemented",3,4a7834b2-205b-4353-87f3-f4238cd4ddc9,Wed Mar 18 2026 09:17:37 GMT+0300 (Arabian Standard Time),KEEP,YES
c49f5b49-3cb5-4149-a86b-4a19c1ef1f03,"implementing",3,350c5e76-4e16-40f5-b3d5-5997986cde0a,Wed Mar 18 2026 08:37:55 GMT+0300 (Arabian Standard Time),DELETE,NO
304d0303-11cd-4726-b885-c833414b9cca,"implementing",3,d8eccfe7-4359-451b-8450-5575919b540c,Wed Mar 18 2026 08:59:47 GMT+0300 (Arabian Standard Time),KEEP,YES
3702222f-0f66-492e-8e4e-2878684d454c,"implications",3,aace10d2-9795-4a1c-902d-c5fe545c7851,Wed Mar 18 2026 08:46:46 GMT+0300 (Arabian Standard Time),DELETE,NO
994df41a-94f1-4fa4-85a5-0be6894a8989,"implications",3,d8eccfe7-4359-451b-8450-5575919b540c,Wed Mar 18 2026 08:59:47 GMT+0300 (Arabian Standard Time),KEEP,YES
13dd989c-d21f-4cd5-a374-c468a0bb83df,"implications",3,70c1f0be-eccc-41bd-adc3-13c9ddda51ad,Wed Mar 18 2026 09:10:34 GMT+0300 (Arabian Standard Time),DELETE,NO
